url,title,rating,location,price,description,guests,atributes,amenities_list,ratings,lat,lng
https://www.airbnb.com.br/rooms/47285398?check_in=2023-01-01&check_out=2023-02-01&previous_page_section_name=1000&display_extensions%5B0%5D=MONTHLY_STAYS,Apartamento boa localização próximo centro floripa,,"Centro, Santa Catarina, Brasil", R$4.185,"Apartamento bem localizado próximo ao centro de Florianópolis,  há 5 minutos da catedral e calçadão, fácil acesso as praias do norte e sul da ilha.  Arejado e equipado para atender até 3 pessoas, oferece roupas de cama e banho higienizados e eletrodomésticos básicos para uma estadia tranquila e prazerosa. Sala com TV e sacada, Wi-fi, localizada no 2º andar de prédio residencial, próximo a Avenida Mauro Ramos.

O espaço
Espaço tranquilo e limpo, seguro e ambiente familiar.",3 hóspedes,"['3 hóspedes', ' · 2 quartos', ' · 2 camas', ' · 1 banheiro', 'Membro desde setembro de 2017']","['Secador de cabelo', 'Produtos de limpeza', 'Água quente', 'Básico', 'Cabides', 'Roupa de cama', 'Cobertores e travesseiros extras', 'Blackout nas cortinas', 'Varal para secar roupas', 'Cofre', 'Local para guardar as roupas: cômoda e guarda-roupa', 'HDTV', 'Kit de primeiros socorros', 'Wi-Fi', 'Cozinha', 'Refrigerador', 'Microondas', 'Itens básicos de cozinha', 'Louças e talheres', 'Fogão', 'Forno de aço inoxidável', 'Taças de vinho', 'Acesso à praia (à beira-mar)', 'Lavanderia nas proximidades', 'Estacionamento gratuito na rua', 'É permitido deixar as malas', 'Permitido fumar', 'Estadias de longa duração são permitidas', 'O anfitrião recebe você', 'Limpeza antes do checkout', 'Câmeras de segurança na propriedade', 'Máquina de Lavar', 'Ar-condicionado', 'Detector de fumaça', 'Alarme de monóxido de carbono', 'Xampu', 'Entrada privada', 'Aquecimento Central']",[],-27.598,-48.5436
https://www.airbnb.com.br/rooms/40110466?check_in=2023-01-01&check_out=2023-02-01&previous_page_section_name=1000&display_extensions%5B0%5D=MONTHLY_STAYS,Apartamento Inglês - Apartamento Privado,"4,25 ·","Florianópolis, Santa Catarina, Brasil", R$3.875,,4 hóspedes,"['4 hóspedes', ' · 2 quartos', ' · 2 camas', ' · 1 banheiro', '']","['Secador de cabelo', 'Xampu', 'Condicionador', 'Sabonete para o corpo', 'Chuveiro externo', 'Água quente', 'Gel de banho', 'Máquina de Lavar', 'Básico', 'Cabides', 'Roupa de cama', 'Blackout nas cortinas', 'Ferro de passar', 'Varal para secar roupas', 'Local para guardar as roupas: guarda-roupa', 'TV', 'Rede/grade de proteção nas janelas', 'Jogos de tabuleiro', 'Ar-condicionado', 'Ventilador de teto', 'Ventiladores portáteis', 'Wi-Fi', 'Cozinha', 'Refrigerador', 'Microondas', 'Itens básicos de cozinha', 'Louças e talheres', 'Freezer', 'Fogão', 'Forno', 'Chaleira de água quente', 'Cafeteira: cafeteira com coador', 'Taças de vinho', 'Torradeira', 'Liquidificador', 'Utensílios para churrasco', 'Café', 'Mesa de jantar', 'Entrada privada', 'Pátio ou varanda', 'Rede', 'Cozinha externa (Compartilhada)', 'Churrasqueira', 'Itens básicos de praia', 'Estacionamento incluído', 'Estacionamento gratuito na rua', 'Casa térrea', 'Estadias de longa duração são permitidas', 'Câmeras de segurança na propriedade', 'Detector de fumaça', 'Alarme de monóxido de carbono', 'Aquecimento Central']","['', '', '', '', '', '']",-27.4423,-48.41105
https://www.airbnb.com.br/rooms/35830750?check_in=2023-01-01&check_out=2023-02-01&previous_page_section_name=1000&display_extensions%5B0%5D=MONTHLY_STAYS,FLAT TOP NO CORAÇÃO DE FLORIPA,"5,0 ·","Centro, Santa Catarina, Brasil", R$2.883,,4 hóspedes,"['4 hóspedes', ' · Estúdio', ' · 2 camas', ' · 1 banheiro', '']","['Básico', 'Cabides', 'TV', 'Ar-condicionado', 'Wi-Fi', 'Cozinha', 'Refrigerador', 'Microondas', 'Louças e talheres', 'Fogão', 'Cafeteira', 'Entrada privada', 'Elevador', 'Estadias de longa duração são permitidas', 'Máquina de Lavar', 'Secador de cabelo', 'Detector de fumaça', 'Alarme de monóxido de carbono', 'Xampu', 'Aquecimento Central']","['', '', '', '', '', '']",-27.59596,-48.54978
https://www.airbnb.com.br/rooms/42634863?check_in=2023-01-01&check_out=2023-02-01&previous_page_section_name=1000&display_extensions%5B0%5D=MONTHLY_STAYS,Apto térreo de 1 quarto à 100m da praia!,"4,93 ·","Cachoeira do Bom Jesus, Santa Catarina, Brasil", R$11.425,"Apto térreo de 1 dormitório com ar condicionado, banheiro, sala e cozinha conjugadas, tv, wi-fi,  ampla varanda com churrasqueira, mesa para 3 lugares e área de serviço.
Amplo espaço externo, portão eletrônico e garagem coberta. 
Apartamento muito bem conservado e equipado com todos utensílios e com uma excelente localização a 100m da praia da Cachoeira do Bom Jesus. 
Sejam Bem-vindos(a)!


Estamos localizados em uma rua sem saída , com  muito verde, segura e com acesso privativo até a praia. 
O espaço externo é amplo ideal para crianças.
Próximo à supermercados, restaurantes, pizzarias, farmácias, padarias... 
Um lugar prontinho para você e sua família desfrutarem de todo conforto há 1 minuto da praia.",3 hóspedes,"['3 hóspedes', ' · 1 quarto', ' · 1 cama', ' · 1 banheiro', 'Membro desde março de 2020']","['Sabonete Variados  para o corpo', 'Água quente', 'Básico', 'Cabides', 'Roupa de cama', 'Cobertores e travesseiros extras', 'Ferro de passar', 'Varal para secar roupas', 'Local para guardar as roupas: guarda-roupa', 'HDTV de 32""', 'Cercadinho/berço portátil: disponível mediante solicitação', 'Ar-condicionado split', 'Ventilador de teto', 'Wi-Fi', 'Espaço de trabalho exclusivo', 'Cozinha', 'Refrigerador', 'Microondas', 'Itens básicos de cozinha', 'Louças e talheres', 'Freezer', 'Fogão', 'Forno', 'Chaleira de água quente', 'Cafeteira: cafeteira elétrica', 'Taças de vinho', 'Torradeira', 'Liquidificador', 'Utensílios para churrasco', 'Mesa de jantar', 'Acesso Privativa à praia (à beira-mar)', 'Entrada privada', 'Lavanderia nas proximidades', 'Pátio ou varanda (Privativa)', 'Quintal privado — totalmente cercado', 'Móveis externos', 'Rede', 'Área de jantar externa', 'Churrasqueira', 'Itens básicos de praia', 'Estacionamento incluído', 'Estacionamento gratuito na rua', 'Casa térrea', 'É permitido deixar as malas', 'Permitido fumar', 'Estadias de longa duração são permitidas', 'Câmeras de segurança na propriedade', 'Máquina de Lavar', 'Secador de cabelo', 'Detector de fumaça', 'Alarme de monóxido de carbono', 'Xampu', 'Aquecimento Central']","['5,0', '5,0', '4,9', '5,0', '5,0', '5,0']",-27.4172,-48.4293
https://www.airbnb.com.br/rooms/26031828?check_in=2023-01-01&check_out=2023-02-01&previous_page_section_name=1000&display_extensions%5B0%5D=MONTHLY_STAYS,Casa de Praia Campeche,"4,92 ·","Florianópolis, Santa Catarina, Brasil", R$3.920,"Procuras localização e proximidade à praia? Achou! Conta com uma suite de casal, cozinha completa, churrasqueira, Ar Cond., Gás, Net  fibra ótica 300M, estacionamento no pátio, a entrada é em comum apenas com o proprietário e não cobramos taxa de limpeza. Atende até 4 pessoas (2 na suite e 2 no sofá cama cozinha) duas quadras da praia do Campeche, 150m aproximadamente a frente da ilha, próximo a barzinhos, restaurantes, pizzarias, farmácia, padarias etc....


Moradia em rua sem saída, super tranquilo e seguro próximo á praia, local de moradores antigos próximo de restaurantes, farmácias, mercados a uma quadra da avenida principal, excelente para quem gosta de natureza e esportes como surf,  standup e remo, fica de frente para a charmosa ilha do Campeche que dá o nome à ""praia do Campeche"". Seja Bem vindo!",4 hóspedes,"['4 hóspedes', ' · 1 quarto', ' · 1 cama', ' · 1 banheiro', 'Membro desde junho de 2018']","['Básico', 'Cabides', 'Roupa de cama', 'Ferro de passar', 'HDTV de 32""', 'Ar-condicionado', 'Aquecimento central', 'Câmeras de segurança na propriedade', 'Alarme de monóxido de carbono', 'Wi-Fi', 'Cozinha', 'Refrigerador', 'Microondas', 'Itens básicos de cozinha', 'Louças e talheres', 'Fogão', 'Forno', 'Churrasqueira', 'Estacionamento incluído', 'Estadias de longa duração são permitidas', 'O anfitrião recebe você', 'Máquina de Lavar', 'Secador de cabelo', 'Detector de fumaça', 'Xampu', 'Entrada privada']","['5,0', '5,0', '5,0', '5,0', '5,0', '4,9']",-27.6896,-48.487
https://www.airbnb.com.br/rooms/29627099?check_in=2023-01-01&check_out=2023-02-01&previous_page_section_name=1000&display_extensions%5B0%5D=MONTHLY_STAYS,"Praia Ponta Papagaio, Mais de 7 diárias desconto.","4,92 ·","Palhoça, Santa Catarina, Brasil", R$8.190,"Aconchegante casa com wifi em fibra óptica  e bancada para trabalhar com seu notebook,  ar condicionado nos 2 quartos,  Smart Tv e outros equipamentos necessários.  Rua monitorada com câmeras. Água de ponteira  em todo bairro. Aceitamos pet. Ótima localização, há 300 metros da praia.  Próximo também das praias Guarda do Embaú, Pinheira e Sonho. Perto de supermercado, farmácia, padaria. A praia  possui larga  faixa de areia. Se  você vier de avião , é possível fornecer roupas de cama e toalhas.


Casa aconchegante, toda murada com amplo espaço externo para pet e  com estacionamento interno. Casa única no terreno.",6 hóspedes,"['6 hóspedes', ' · 2 quartos', ' · 3 camas', ' · 1 banheiro', 'Membro desde outubro de 2018']","['Chuveiro externo', 'Água quente', 'Máquina de lavar na acomodação por Gratuito', 'Cabides', 'Cobertores e travesseiros extras', 'Blackout nas cortinas', 'Ferro de passar', 'Varal para secar roupas', 'Local para guardar as roupas', 'Conexão à Ethernet', 'TV de 55"" com Netflix', 'Ar-condicionado de janela/parede', 'Ar-condicionado split', 'Ventiladores portáteis', 'Wi-Fi', 'Espaço de trabalho exclusivo', 'Cozinha', 'Refrigerador', 'Microondas', 'Louças e talheres', 'Fogão', 'Forno', 'Taças de vinho', 'Utensílios para churrasco', 'Entrada privada', 'Pátio ou varanda (Privativa)', 'Quintal privado — totalmente cercado', 'Churrasqueira', 'Estacionamento incluído', 'Casa térrea', 'Permitido animais', 'Permitido fumar', 'O anfitrião recebe você', 'Secador de cabelo', 'Básico', 'Detector de fumaça', 'Alarme de monóxido de carbono', 'Xampu', 'Aquecimento Central']","['4,9', '4,9', '5,0', '4,9', '5,0', '4,8']",-27.8463,-48.5946
https://www.airbnb.com.br/rooms/9614155?check_in=2023-01-01&check_out=2023-02-01&previous_page_section_name=1000&display_extensions%5B0%5D=MONTHLY_STAYS,A PASSEIO ou TRABALHO - Centro Ap. 4,"4,75 ·","Florianópolis, Santa Catarina, Brasil", R$3.100,"Quitinete com 25 m², Cozinha, sala/quarto, área de serviço, sacada e banheiro. 
Mobiliada com fogão com forno, geladeira, bancada para refeições, cama e armário.
Próximo ao Shopping Beiramar, hotel Majestic, supermercado, padaria, ponto de ônibus, morro da cruz e 15 minutos a pé do centro da cidade.
Local simples, porem organizado, silencioso, familiar, tranquilo e ótima vizinhança.
É um ótimo local para quem busca uma opção de custo/benefício em Floripa.
Sugiro leem os comentários. 
Até +


Próximo ao Shopping Beiramar, mini mercado, lojas, bancos, ônibus.
Local calmo, discreto, familiar, região central.
Não está localizado em nenhuma praia, porém fica em um ponto estratégico para com quer visitar pontos históricos e se deslocar as praias do norte e sul da ilha.",4 hóspedes,"['4 hóspedes', ' · Estúdio', ' · 3 camas', ' · 1 banheiro', 'Membro desde novembro de 2015']","['Secador de cabelo', 'Água quente', 'Básico', 'Cabides', 'Roupa de cama', 'Cobertores e travesseiros extras', 'Ferro de passar', 'TV', 'Wi-Fi', 'Cozinha', 'Refrigerador', 'Itens básicos de cozinha', 'Louças e talheres', 'Fogão', 'Pátio ou varanda', 'Estacionamento incluído', 'Permitido animais', 'Estadias de longa duração são permitidas', 'O anfitrião recebe você', 'Máquina de Lavar', 'Ar-condicionado', 'Detector de fumaça', 'Alarme de monóxido de carbono', 'Xampu', 'Entrada privada', 'Aquecimento Central']","['4,8', '4,8', '4,9', '4,8', '4,9', '4,8']",-27.58437,-48.54225
https://www.airbnb.com.br/rooms/43713754?check_in=2023-01-01&check_out=2023-02-01&previous_page_section_name=1000&display_extensions%5B0%5D=MONTHLY_STAYS,Casa perto da praia em Florianópolis,"5,0 ·","Ponta das Canas, Santa Catarina, Brasil", R$12.844,"A casa possui 4 quartos, sendo dois deles com sacada individual, o quarto com as duas camas de solteiro sao uma cama com cama auxiliar... todos os quartos com ventiladores, 2 banheiros completos, sala de estar com sofá , sala de jantar, cozinha toda equipada, lavanderia, vaga de garagem para 1 carro coberta e vagas descobertas, area externa com churrasqueira, wi-fi...

Acesso do hóspede
A casa é de acesso privativo e exclusivo para os hóspedes.",8 hóspedes,"['8 hóspedes', ' · 4 quartos', ' · 5 camas', ' · 2 banheiros', 'Membro desde fevereiro de 2019']","['Secador de cabelo', 'Água quente', 'Máquina de Lavar', 'Secadora', 'Básico', 'Cabides', 'Roupa de cama', 'Blackout nas cortinas', 'Ferro de passar', 'Varal para secar roupas', 'Local para guardar as roupas: guarda-roupa', 'TV', 'Rede/grade de proteção nas janelas', 'Ventilador de teto', 'Ventiladores portáteis', 'Wi-Fi', 'Cozinha', 'Refrigerador', 'Microondas', 'Itens básicos de cozinha', 'Louças e talheres', 'Fogão', 'Forno', 'Chaleira de água quente', 'Cafeteira: cafeteira elétrica', 'Torradeira', 'Assadeira', 'Liquidificador', 'Utensílios para churrasco', 'Mesa de jantar', 'Acesso à praia', 'Entrada privada', 'Pátio ou varanda', 'Quintal', 'Rede', 'Churrasqueira', 'Estacionamento incluído', 'Permitido animais', 'Permitido fumar', 'Estadias de longa duração são permitidas', 'Câmeras de segurança na propriedade', 'Ar-condicionado', 'Detector de fumaça', 'Alarme de monóxido de carbono', 'Xampu', 'Aquecimento Central']","['5,0', '5,0', '4,8', '4,8', '4,8', '5,0']",-27.40485,-48.42547
https://www.airbnb.com.br/rooms/632888325660486597?check_in=2023-01-01&check_out=2023-02-01&previous_page_section_name=1000&display_extensions%5B0%5D=MONTHLY_STAYS,Chalézinho na montanha com vista para o mar,"5,0 ·","Ribeirão da Ilha, Santa Catarina, Brasil", R$5.500,,2 hóspedes,"['2 hóspedes', ' · 1 quarto', ' · 1 cama', ' · 1 banheiro', '']","['Vista para a baía', 'Vista para a praia', 'Vista para o canal', 'Vista para o horizonte da cidade', 'Vista para as montanhas', 'Vista para o mar', 'Vista para o mar', 'Secador de cabelo', 'Produtos de limpeza', 'Sabonete para o corpo', 'Chuveiro externo', 'Água quente', 'Máquina de lavar no prédio por Gratuito', 'Básico', 'Cabides', 'Roupa de cama', 'Cobertores e travesseiros extras', 'Blackout nas cortinas', 'Ferro de passar', 'Varal para secar roupas', 'Local para guardar as roupas', 'Conexão à Ethernet', 'HDTV de 50"" com Netflix', 'Ar-condicionado central', 'Ar-condicionado split', 'Aquecedor split', 'Câmeras de segurança na propriedade', 'Alarme de monóxido de carbono', 'Wi-Fi rápido (236 Mbps)', 'Espaço de trabalho exclusivo', 'Wifi portátil', 'Cozinha', 'Geladeira Consul', 'Microondas', 'Itens básicos de cozinha', 'Louças e talheres', 'Fogão a gás', 'Forno Fischer ', 'Cafeteira', 'Taças de vinho', 'Liquidificador', 'Utensílios para churrasco', 'Vista para as águas', 'Acesso Públicas ou compartilhadas à praia', 'Entrada privada', 'Pátio ou varanda (Compartilhada)', 'Quintal compartilhado — não é totalmente cercado', 'Móveis externos', 'Rede', 'Churrasqueira: a carvão', 'Estacionamento incluído', 'Estacionamento gratuito na rua', 'Estacionamento pago no local', 'Permitido animais', 'É permitido deixar as malas', 'Permitido fumar', 'Estadias de longa duração são permitidas', 'Self check-in', 'Cofre', 'Detector de fumaça', 'Xampu']","['', '', '', '', '', '']",-27.76336,-48.5727
https://www.airbnb.com.br/rooms/39659593?check_in=2023-01-01&check_out=2023-02-01&previous_page_section_name=1000&display_extensions%5B0%5D=MONTHLY_STAYS,Aluguel temporada Canasvieiras!,"4,68 ·","Canasvieiras, Santa Catarina, Brasil", R$10.013,"Apartamento bem localizado, a 100m da praia de Canasvieiras e próximo de padaria, mercado, pizzaria, restaurantes, lojas, igreja, etc...Todo mobiliado com:
Máquina de lavar, 2tvs smart, Wifi,ar condicionado, 2 ventiladores de teto, sacada com churrasqueira, garagem,  micro ondas, sofa cama e câmeras de segurança.Oferece roupas  de cama e banho.


É bem confortável para umas boas férias com a família.
Possue câmeras de segurança.
Uma ótima cozinha ( bem completa ).
uma sacada com churrasqueira toda fechada com vidros, com opção de abrir tudo. Fácil acesso, não precisa usar o elevador pois o apto é no térreo. Tem uma recepção bem confortável na portaria com banheiros e sofá.",4 hóspedes,"['4 hóspedes', ' · 1 quarto', ' · 4 camas', ' · 1 banheiro', 'Membro desde novembro de 2017']","['Água quente', 'Máquina de Lavar', 'Cabides', 'Local para guardar as roupas: guarda-roupa', 'TV', 'Ar-condicionado', 'Extintor de incêndio', 'Wi-Fi', 'Cozinha', 'Refrigerador', 'Microondas', 'Itens básicos de cozinha', 'Louças e talheres', 'Fogão', 'Forno', 'Acesso à praia', 'Pátio ou varanda', 'Estacionamento incluído', 'Estacionamento gratuito na rua', 'Elevador', 'Permitido animais', 'Permitido fumar', 'Self check-in', 'Funcionários do edifício', 'Estadias de longa duração são permitidas', 'Secador de cabelo', 'Básico', 'Detector de fumaça', 'Alarme de monóxido de carbono', 'Xampu', 'Entrada privada', 'Aquecimento Central']","['4,6', '4,7', '4,9', '5,0', '4,9', '4,7']",-27.42887,-48.4521
https://www.airbnb.com.br/rooms/45712439?check_in=2023-01-01&check_out=2023-02-01&previous_page_section_name=1000&display_extensions%5B0%5D=MONTHLY_STAYS,GrandesTinos - Apartamento RioTavares/Campeche,"5,0 ·","Rio Tavares, Santa Catarina, Brasil", R$10.225,"É o seu apartamento de praia que você procura? Esse imóvel fará com que você se sinta em casa. Todo mobiliado sob-medida. Possui 01 suíte com cama de casal e 01 quarto também preparado para dois hóspedes.
Toda a estrutura para sua estadia temporária com cozinha completa, Smartv, ítens de praia e garagem para dois carros.

Localizado a 170 metros do início da belíssima trilha para a praia, um caminho entre dunas e vegetação nativa que tornará sua experiência ainda mais especial.


Apartamento com dois quartos, sendo 01 suíte. Conta com Smartv 43"" e GloboPlay + Canais ao vivo liberado, Disney +, Internet dedicada, ar-condicionado, cozinha completa com Cafeteira Expressa, Micro-ondas, Fogão de chapa, forno embutido, máquina de lavar e equipamentos de praia (Cadeiras, Guarda Sol).

Posição solar privilegiada.",4 hóspedes,"['4 hóspedes', ' · 2 quartos', ' · 2 camas', ' · 2 banheiros', 'Membro desde outubro de 2016']","['Secador de cabelo', 'Produtos de limpeza', 'Xampu', 'Sabonete para o corpo', 'Água quente', 'Máquina de lavar na acomodação por Gratuito', 'Básico', 'Cabides', 'Roupa de cama', 'Cobertores e travesseiros extras', 'Ferro de passar', 'Varal para secar roupas', 'Local para guardar as roupas: guarda-roupa', 'HDTV com Chromecast, Disney+', 'Ar-condicionado split', 'Wi-Fi', 'Espaço de trabalho exclusivo', 'Cozinha', 'Refrigerador', 'Microondas', 'Itens básicos de cozinha', 'Louças e talheres', 'Freezer', 'Fogão', 'Forno', 'Chaleira de água quente', 'Cafeteira: Nespresso', 'Taças de vinho', 'Torradeira', 'Assadeira', 'Liquidificador', 'Utensílios para churrasco', 'Café', 'Acesso Públicas ou compartilhadas à praia', 'Entrada privada', 'Lavanderia nas proximidades', 'Churrasqueira', 'Itens básicos de praia', 'Estacionamento incluído', 'Estacionamento gratuito na rua', 'Estadias de longa duração são permitidas', 'Self check-in', 'Fechadura inteligente', 'Câmeras de segurança na propriedade', 'Detector de fumaça', 'Alarme de monóxido de carbono', 'Aquecimento Central']","['5,0', '5,0', '5,0', '5,0', '5,0', '5,0']",-27.654,-48.4749
https://www.airbnb.com.br/rooms/39644427?check_in=2023-01-01&check_out=2023-02-01&previous_page_section_name=1000&display_extensions%5B0%5D=MONTHLY_STAYS,Kitnet,"4,89 ·","Florianópolis, Santa Catarina, Brasil", R$6.350,"Estamos localizados a leste da ilha entre as três praias Joaquina 03 KM, Barra da Lagoa 03 km e mais próximo da praia Mole 01 km.
 Kitnet, com um quarto com uma cama de casal e um sofá cama entre sala e cozinha junto e banheiro.",3 hóspedes,"['3 hóspedes', ' · 1 quarto', ' · 1 cama', ' · 1 banheiro', 'Membro desde novembro de 2018']","['Básico', 'TV', 'Wi-Fi', 'Cozinha', 'Refrigerador', 'Itens básicos de cozinha', 'Louças e talheres', 'Cafeteira', 'Quintal', 'Estacionamento incluído', 'Estadias de longa duração são permitidas', 'Máquina de Lavar', 'Ar-condicionado', 'Secador de cabelo', 'Detector de fumaça', 'Alarme de monóxido de carbono', 'Xampu', 'Entrada privada', 'Aquecimento Central']","['4,9', '4,6', '4,7', '5,0', '4,8', '5,0']",-27.59064,-48.43489
https://www.airbnb.com.br/rooms/4108729?check_in=2023-01-01&check_out=2023-02-01&previous_page_section_name=1000&display_extensions%5B0%5D=MONTHLY_STAYS,"Belo estudio, próximo mar- praia do Campeche","4,98 ·","Florianópolis, Santa Catarina, Brasil", R$10.096,"Apartamento estúdio no Residencial Boutique La Plage, muito bem decorado e equipado, para pessoas que procuram conforto e exclusividade. O bonito residencial dispõe de uma bela piscina e está localizado na praia do Campeche, muito próximo do mar.

O espaço
O estúdio localizado na praia do Campeche é muito exclusivo, clean, iluminado, bem decorado, mobiliado com qualidade e dispõe de um espaço quarto, sala, banheiro com boa ducha, cozinha toda equipada, área de serviço, sacada com churrasqueira com vista para a piscina e jardim do residencial, garagem privativa coberta e hobby box. * O estúdio é excelente para uma pessoa solteira, perfeito para um casal, ou casal com criança - podemos acomodar até 3 PESSOAS, pois no espaço sala dispomos de um sofá cama de qualidade.
Ideal para estadia de férias ou para pessoas em passagem profissional pela Ilha ou em trabalho remoto.  O studio é equipado de internet com alta velocidade, várias canais de tv e acesso a Netflix.

O estúdio foi concebido buscando integração com o residencial, sendo perfeito para pessoas que procuram um espaço relaxante e agradável como num bom hotel, mas de maneira a se preservar a independência e usufruir de espaço equipado para cozinhar, lavar roupa. 
O residencial é muito seguro, tranquilo e está situado na Avenida do Campeche, bem em frente ao Novo Campeche, um dos bairros mais valorizados e bonitos da cidade, muito próximo da praia, contar 4 a 5 minutos a pé até a praia. 
Da Avenida do Campeche há acesso fácil para o centro da cidade, aeroporto e outras lindas praias do Sul da Ilha e para a maravilhosa Lagoa da Conceição.",2 hóspedes,"['2 hóspedes', ' · 1 quarto', ' · 1 cama', ' · 1 banheiro', 'Membro desde setembro de 2014']","['Secador de cabelo', 'Produtos de limpeza', 'Xampu', 'Sabonete para o corpo', 'Chuveiro externo', 'Água quente', 'Gel de banho', 'Máquina de lavar na acomodação por Gratuito', 'Básico', 'Cabides', 'Roupa de cama', 'Cobertores e travesseiros extras', 'Blackout nas cortinas', 'Ferro de passar', 'Varal para secar roupas', 'Local para guardar as roupas: guarda-roupa', 'TV com HBO Max, Netflix, TV a cabo', 'Ar-condicionado split', 'Ventiladores portáteis', 'Aquecimento Central', 'Extintor de incêndio', 'Kit de primeiros socorros', 'Wi-Fi', 'Cozinha', 'Refrigerador', 'Microondas', 'Itens básicos de cozinha', 'Louças e talheres', 'Freezer', 'Fogão', 'Forno', 'Chaleira de água quente', 'Cafeteira', 'Taças de vinho', 'Torradeira', 'Liquidificador', 'Utensílios para churrasco', 'Acesso Públicas ou compartilhadas à praia', 'Pátio ou varanda', 'Móveis externos', 'Churrasqueira', 'Itens básicos de praia', 'Estacionamento incluído', 'Estacionamento gratuito na rua', 'Piscina compartilhada', 'Elevador', 'Permitido animais', 'O anfitrião recebe você', 'Estadias de longa duração são permitidas', 'Detector de fumaça', 'Alarme de monóxido de carbono', 'Entrada privada']","['4,9', '5,0', '5,0', '5,0', '5,0', '4,9']",-27.66591,-48.48064
https://www.airbnb.com.br/rooms/45077589?check_in=2023-01-01&check_out=2023-02-01&previous_page_section_name=1000&display_extensions%5B0%5D=MONTHLY_STAYS,Apartamentos 2/2 quartos na Barra da Lagoa/Floripa,"4,87 ·","Barra da Lagoa, Santa Catarina, Brasil", R$9.544,"Nosso local possui apartamentos completos com uma excelente infraestrutura em frente ao canal da Barra da Lagoa. Disponibilizamos estacionamento, piscina, deck, varanda com churrasqueira e sala de estar, lavanderia com máquinas de lavar, pergolado e wifi. O local está a 5 minutos das praias da Barra, mole, Galheta, Moçambique, Lagoa da Conceição e joaquina. A 500 metros encontra-se a via gastronômica com os melhores restaurante da Barra. Não fornecemos toalhas de banho.


Piscina com aquecimento solar. Muito confortavel para se banhar a qualquer hora.",5 hóspedes,"['5 hóspedes', ' · 2 quartos', ' · 3 camas', ' · 1 banheiro', 'Membro desde maio de 2018']","['Secador de cabelo', 'Máquina de Lavar', 'Cabides', 'Roupa de cama', 'Cobertores e travesseiros extras', 'Ferro de passar', 'TV', 'Ar-condicionado', 'Câmeras de segurança na propriedade', 'Extintor de incêndio', 'Wi-Fi', 'Cozinha', 'Refrigerador', 'Microondas', 'Itens básicos de cozinha', 'Louças e talheres', 'Fogão a gás', 'Forno', 'Cafeteira: cafeteira com coador', 'Utensílios para churrasco', 'Acesso ao lago', 'Entrada privada', 'Lavanderia nas proximidades', 'Pátio ou varanda', 'Quintal', 'Churrasqueira', 'Estacionamento incluído', 'Piscina', 'É permitido deixar as malas', 'Estadias de longa duração são permitidas', 'Self check-in', 'Funcionários do edifício', 'Básico', 'Detector de fumaça', 'Alarme de monóxido de carbono', 'Xampu', 'Aquecimento Central']","['5,0', '4,8', '4,9', '4,7', '5,0', '4,8']",-27.58386,-48.43267
https://www.airbnb.com.br/rooms/38107001?check_in=2023-01-01&check_out=2023-02-01&previous_page_section_name=1000&display_extensions%5B0%5D=MONTHLY_STAYS,Sossego perto das dunas Floripa.,"4,59 ·","São João do Rio Vermelho, Santa Catarina, Brasil", R$4.428,"Florianópolis é repleta de praias e de lugares encantadores. Nossa cabana é um lugar ideal para quem busca simplicidade e paz na ilha da magia e foi pensada para você desacelerar, esquecer da rotina e se conectar com a natureza. 
A casa fica no final da rua, e o fim da rua faz limite com as dunas, de onde contemplar o por do sol é uma experiência que recomendamos. Quem ainda tiver disposição para cerca de 20 minutos de caminhada,  chegará a parte mais tranquila da bela Praia de Moçambique.


Perto de pontos comerciais, lindas dunas com trilha para praia. Cabana equipada com Wi-Fi de ótima velocidade, com água potável (Aguabela Lorenzetti) e vista da janela do quarto para as dunas, conexão total com a natureza, em local tranquilo e agradável e arborizado.",4 hóspedes,"['4 hóspedes', ' · 2 quartos', ' · 3 camas', ' · 1 banheiro', 'Membro desde janeiro de 2020']","['Vista para o pátio', 'Vista para o jardim', 'Sabonete para o corpo', 'Chuveiro externo', 'Água quente', 'Básico', 'Cabides', 'Roupa de cama', 'Varal para secar roupas', 'HDTV de 32""', 'Livros e material de leitura', 'Jogos de tabuleiro', 'Ventiladores portáteis', 'Wi-Fi', 'Espaço de trabalho exclusivo', 'Cozinha', 'Geladeira Consul', 'Louças e talheres', 'Fogão Consul de aço inoxidável', 'Forno Consul de aço inoxidável', 'Taças de vinho', 'Liquidificador', 'Mesa de jantar', 'Acesso à praia', 'Lavanderia nas proximidades', 'Pátio ou varanda (Privativa)', 'Quintal privado — totalmente cercado', 'Estacionamento incluído', 'Permitido animais', 'Permitido fumar', 'Estadias de longa duração são permitidas', 'Self check-in', 'Cofre', 'Câmeras de segurança na propriedade', 'Máquina de Lavar', 'Ar-condicionado', 'Secador de cabelo', 'Detector de fumaça', 'Alarme de monóxido de carbono', 'Xampu', 'Entrada privada', 'Aquecimento Central']","['4,3', '4,9', '5,0', '4,2', '5,0', '4,7']",-27.47411,-48.39855
